model_id,LHS_ICaL,LHS_INa,LHS_INaCa,LHS_INaK,LHS_IKr,LHS_IKs,LHS_Ito,concentration_uM,APD90,APD30,triangulation,Vpeak,Vrest,EAD,max_repol_rate
17,0.562989364094147,0.990991381661493,1.13176639718458,0.976841329921532,0.655393301923643,0.545906439733334,0.625928776986139,0.423,398.406359245725,236.050299236675,162.35606000905,27.8289658107413,-88.774226786079,0,-1.63248835143972
18,1.76977889440951,1.63258328725857,0.55207519270947,0.804049287319923,0.548699683200243,0.665350877800119,1.13052504743309,0.423,454.903616622575,197.189241744942,257.714374877633,37.7128804494534,-88.4320115873455,0,-3.34359915395131
19,1.46144837345462,0.89726038792424,1.94258644582767,0.621246398663973,1.73632316819814,0.608251452556612,1.86775730964666,0.423,425.707168314009,311.18290756159,114.524260752419,25.6354651965081,-87.8708813980461,0,-1.07369250441333
20,0.618253593186032,1.81083509738985,1.97150852831942,1.63363852115331,1.51029191538901,0.798705291265933,1.78122809072233,0.423,294.143973811326,160.039417923219,134.104555888106,40.1288708520315,-89.6290091731026,0,-8.55345084753716
21,0.790408169817435,0.551711981177109,1.46290893423648,1.42746131963894,1.6975400674873,0.708642545502916,0.934848311187188,0.423,289.225697425971,211.182409098805,78.0432883271664,21.54461462315,-89.3384162505065,0,-1.30293165492086
22,1.9787951481784,1.94242182783527,1.06751301471552,1.99069065113588,0.752080140878114,1.64496262087132,1.02427654177973,0.423,391.741326613642,194.202376915231,197.53894969841,42.1085819115722,-89.8159305057965,0,-4.45832632077319
23,1.11841965760452,0.634782880391825,0.821460089080159,1.91770991727711,0.737898289299064,0.917101413455969,1.34277598010298,0.423,337.303002600745,224.187199335301,113.115803265444,22.2790322232634,-89.8849226222279,0,-1.09997124462679
24,1.05995366655891,1.66938130634884,1.58141485944428,1.17312730709688,0.522432759733504,1.16787945687241,1.49237111592671,0.423,511.081848373389,250.970374488784,260.111473884604,38.1720412525671,-88.9152300127297,0,-5.94525809207137
25,1.73180283146586,1.25252249971831,1.38274186400375,1.33816592689992,0.905948805183713,1.83310814111084,1.5770484813006,0.423,444.232980684641,264.116939839111,180.11604084553,32.7044378037928,-89.0413556980154,0,-2.76773503402593
26,1.89853556195261,1.97780323579835,0.596499785793844,1.75865327113618,1.39278145876147,1.31272104639093,1.2782812076606,0.423,270.910106702708,146.323654991043,124.586451711666,42.2762800915696,-89.6879329352559,0,-5.23401868000848
27,1.94111620265231,0.715486595673183,1.76213293435722,1.58282527615924,1.03553921499916,1.65597216855113,1.40464380059675,0.423,454.181058237327,300.416744929305,153.764313308023,28.9272348527612,-89.3048097299739,0,-1.06934003872593
28,1.53341265933666,1.33575550588308,1.60396229651563,0.767365261303298,1.11158643140252,0.849013105796588,1.73529816242532,0.423,490.332425417219,281.199771689801,209.132653727418,33.0842862259148,-88.1866112177433,0,-3.80533190145178
29,1.16590120861524,1.86614292312211,1.84823854379264,1.05182752633961,1.9191013171701,0.973894598211708,0.513182894964499,0.423,342.871219658909,200.422899564167,142.448320094742,40.4767588503301,-88.6813047013823,0,-3.12137127392347
