model_id,LHS_ICaL,LHS_INa,LHS_INaCa,LHS_INaK,LHS_IKr,LHS_IKs,LHS_Ito,concentration_uM,APD90,APD30,triangulation,Vpeak,Vrest,EAD,max_repol_rate
12,1.58594447884161,1.45601888127306,1.24634346693357,0.905076842456267,1.83878058175527,1.97631625475551,1.85427717184918,0.328,359.389816977504,214.050936662079,145.338880315425,37.6803694921929,-88.3986423546367,0,-5.37178585190212
13,1.38967646012274,1.54768595840245,0.727345752555471,1.8209432742756,1.28688188252189,1.42528088260453,1.63583088577744,0.328,299.667776716526,167.609561263349,132.058215453177,40.0102783152754,-89.7090309990111,0,-6.0914610858934
14,0.8791933860825,1.42434113050631,0.687086092785559,1.52533948013612,1.31234247240797,1.11717761346156,0.673776355296478,0.328,286.446670932722,159.721024587057,126.725646345665,38.3849364892868,-89.4419037936983,0,-3.17898008069851
15,0.7382881908222,1.78333849667776,1.04390978579541,1.48316452604914,1.9032814704744,1.60128357169576,1.9283178701991,0.328,261.927048549205,144.917148970262,117.009899578943,42.2866278931597,-89.4238932346847,0,-9.34197636752853
16,1.40587098362423,0.997534388594502,0.845763726341934,1.10376733972174,1.06881238136326,1.00309813787336,1.95948059982875,0.328,383.574022777542,231.430604716597,152.143418060945,30.5237082248808,-88.801044563752,0,-2.66093922241961
17,0.562989364094147,0.990991381661493,1.13176639718458,0.976841329921532,0.655393301923643,0.545906439733334,0.625928776986139,0.328,432.222846441632,254.451435239001,177.771411202631,30.4568898975105,-88.7507361774358,0,-1.85763443244897
18,1.76977889440951,1.63258328725857,0.55207519270947,0.804049287319923,0.548699683200243,0.665350877800119,1.13052504743309,0.328,507.675027226981,204.716431065036,302.958596161945,40.1644043043375,-88.4056644694084,0,-4.03723194986586
19,1.46144837345462,0.89726038792424,1.94258644582767,0.621246398663973,1.73632316819814,0.608251452556612,1.86775730964666,0.328,467.00802149755,322.955587335096,144.052434162454,27.7081832665485,-87.8500832118236,0,-1.21267795530562
20,0.618253593186032,1.81083509738985,1.97150852831942,1.63363852115331,1.51029191538901,0.798705291265933,1.78122809072233,0.328,330.647006606815,179.325069026639,151.321937580176,42.4964589906573,-89.5848251752159,0,-9.12079082661169
21,0.790408169817435,0.551711981177109,1.46290893423648,1.42746131963894,1.6975400674873,0.708642545502916,0.934848311187188,0.328,319.112131063063,231.504622142229,87.6075089208346,23.7055970410383,-89.2909311363932,0,-1.23650442275151
22,1.9787951481784,1.94242182783527,1.06751301471552,1.99069065113588,0.752080140878114,1.64496262087132,1.02427654177973,0.328,425.870584379948,196.401725675337,229.46885870461,44.4501009190176,-89.7525750129125,0,-4.80790513246287
23,1.11841965760452,0.634782880391825,0.821460089080159,1.91770991727711,0.737898289299064,0.917101413455969,1.34277598010298,0.328,362.265168944323,235.086646670256,127.178522274068,24.4992489239793,-89.823187391828,0,-1.06640053205391
24,1.05995366655891,1.66938130634884,1.58141485944428,1.17312730709688,0.522432759733504,1.16787945687241,1.49237111592671,0.328,766.086369194053,253.981943685036,512.104425509017,40.6669084689864,-88.9211170048673,1,-6.43804506343196
25,1.73180283146586,1.25252249971831,1.38274186400375,1.33816592689992,0.905948805183713,1.83310814111084,1.5770484813006,0.328,495.875302760375,268.96254497179,226.912757788584,35.3520484669809,-89.0283961485809,0,-3.1938390346611
26,1.89853556195261,1.97780323579835,0.596499785793844,1.75865327113618,1.39278145876147,1.31272104639093,1.2782812076606,0.328,289.631753978894,155.541419784003,134.090334194891,44.7210817836257,-89.6186532252488,0,-5.65777532911007
27,1.94111620265231,0.715486595673183,1.76213293435722,1.58282527615924,1.03553921499916,1.65597216855113,1.40464380059675,0.328,517.279315844265,314.042580836156,203.236735008109,30.6301553335632,-89.3039671301263,0,-1.07548534084061
28,1.53341265933666,1.33575550588308,1.60396229651563,0.767365261303298,1.11158643140252,0.849013105796588,1.73529816242532,0.328,754.621281090689,286.507941108365,468.113339982324,35.6382815415124,-88.2140669545926,1,-4.27502002341221
29,1.16590120861524,1.86614292312211,1.84823854379264,1.05182752633961,1.9191013171701,0.973894598211708,0.513182894964499,0.328,374.80506171731,206.326864038958,168.478197678352,42.8832587441529,-88.6387057704997,0,-3.47055815740272
30,0.665066009798416,1.23951989114785,1.51485322943904,0.662368289908681,0.863365748829489,0.536766649048936,1.06566479103233,0.328,483.45104072192,273.852774368786,209.598266353134,34.3112600242981,-88.1876806659759,0,-3.8436640691312
